geometry,load_case,sample_id,s1_x,s1_y,s2_x,s2_y,compliance,timestamp
l_bracket,vertical_tip,21,67.30787789941913,10.369983763283269,18.36627301354473,80.39224495093717,1283.2041925470749,2025-11-26T00:25:49.0
l_bracket,vertical_tip,22,48.02451787514421,9.94191219093375,77.11272649090131,24.31166212579331,1546.9364611167257,2025-11-26T00:25:49.0
l_bracket,vertical_tip,23,26.159295768748493,5.0,13.339032291156016,53.27832397697774,1067.8715959906096,2025-11-26T00:25:49.0
l_bracket,vertical_tip,24,21.495781849510486,34.45489117957228,8.42727965203489,6.084075447943704,1209.4081914081619,2025-11-26T00:25:49.0
l_bracket,vertical_tip,25,16.939398124089067,24.2481936974813,20.858344653801847,32.677509632402256,1145.593202741347,2025-11-26T00:25:49.0
l_bracket,vertical_tip,26,11.184711985104844,72.6979248369434,11.526521021459507,66.07104727464727,1145.8983670634796,2025-11-26T00:25:49.0
l_bracket,vertical_tip,27,42.69697435167872,24.694250736896244,21.819912075984554,55.822204580887025,1100.3075245526286,2025-11-26T00:25:49.0
l_bracket,vertical_tip,28,28.7051121302937,24.1068252050428,5.0,47.20388472310897,1075.9947557123426,2025-11-26T00:25:49.0
l_bracket,vertical_tip,29,83.11570861278203,13.008748611314308,44.41702239417671,5.0,1543.446235473226,2025-11-26T00:25:49.0
l_bracket,vertical_tip,30,5.0,75.29855325034973,35.90995426960488,13.194315321749455,1067.4444121985841,2025-11-26T00:25:49.0
l_bracket,vertical_tip,31,30.235153325658004,12.117644868248318,63.352294748273216,5.0,1390.0642631586584,2025-11-26T02:40:15
l_bracket,vertical_tip,32,19.022522663940784,22.795429135903824,17.978771006136473,5.0,1262.7696387814406,2025-11-26T02:40:16
l_bracket,vertical_tip,33,26.63485341796319,22.430839904758216,32.04868263066514,13.446583328038637,1242.2825746581198,2025-11-26T02:40:16
l_bracket,vertical_tip,34,55.29475916618259,5.0,17.935703064340995,87.71397322678087,1284.8662754099485,2025-11-26T02:40:16
l_bracket,vertical_tip,35,5.0,38.9210075706101,41.99620371918316,22.60886398362017,1159.457843590532,2025-11-26T02:40:16
l_bracket,vertical_tip,36,24.27354601969427,6.2382817371237635,38.237922469829975,20.761350280511344,1323.2759527863873,2025-11-26T02:40:16
l_bracket,vertical_tip,37,95.0,5.0,15.68692817740041,77.77135967162454,1336.4996653506603,2025-11-26T02:40:16
l_bracket,vertical_tip,38,95.0,22.17040793517699,9.584201284409383,47.269716067335146,1289.3827275053786,2025-11-26T02:40:16
l_bracket,vertical_tip,39,71.68344314800134,15.522162726950056,11.355533344096202,17.710315398929293,1350.098199568973,2025-11-26T02:40:16
l_bracket,vertical_tip,40,9.963413347247958,34.89299047178478,20.421073306341704,66.93154039462131,1011.2811724264415,2025-11-26T02:40:16
l_bracket,vertical_tip,41,5.661745273497115,50.93082690728672,12.983000044232195,84.09562840853506,1075.8372561689157,2025-11-26T02:40:16
l_bracket,vertical_tip,42,5.097910449913473,65.80299567240829,22.67743742306884,5.0,1081.6570968229619,2025-11-26T02:40:16
l_bracket,vertical_tip,43,15.649547366931527,85.3332779100021,91.51954820348294,17.262228758749103,1382.2053157978944,2025-11-26T02:40:16
l_bracket,vertical_tip,44,16.046214836831606,60.81463654816268,11.696518529626088,48.146582836342965,1081.902607691069,2025-11-26T02:40:16
l_bracket,vertical_tip,45,6.315094204506777,13.779326381971007,15.527647289572505,57.44309369673264,1081.243384158249,2025-11-26T02:40:16
l_bracket,vertical_tip,46,14.562804934573009,6.375031666007636,5.834909465712262,5.0,1427.3978926314992,2025-11-26T02:40:16
l_bracket,vertical_tip,47,37.35765872852301,10.583148000690612,5.040024927574454,75.23454294547709,1089.9355244880899,2025-11-26T02:40:16
l_bracket,vertical_tip,48,14.711560588860479,5.0,26.938941624287118,16.120332220044816,1319.368790624878,2025-11-26T02:40:16
l_bracket,vertical_tip,49,9.978641226551687,55.120076462247525,10.013330744321603,94.16563436083258,1112.3064788133793,2025-11-26T02:40:16
l_bracket,vertical_tip,50,7.167108368621344,10.728542090964766,21.11543442585624,18.015228125468052,1296.4805154214655,2025-11-26T02:40:16
l_bracket,vertical_tip,51,15.278308704000043,8.777450023905093,9.406047623478825,35.71654413311038,1181.806395869656,2025-11-26T02:40:16
l_bracket,vertical_tip,52,23.74375429486581,5.557968329024532,18.35716501402585,6.424723703049584,1375.3040790889727,2025-11-26T02:40:16
l_bracket,vertical_tip,53,16.862708372467374,59.78688864093251,17.554255657193636,77.29920166556803,1111.4253071670514,2025-11-26T02:40:16
l_bracket,vertical_tip,54,60.01979357098619,17.2291642601675,20.42966749682737,41.29522515161324,1190.675899677089,2025-11-26T02:40:16
l_bracket,vertical_tip,55,11.785450411005899,72.87749348951016,5.0,74.97979706473328,1190.4722592826506,2025-11-26T02:40:16
l_bracket,vertical_tip,56,21.46995236681468,5.329751836949114,31.612859558265427,9.803383405756938,1357.9353410883334,2025-11-26T02:40:16
l_bracket,vertical_tip,57,41.38218415007688,5.0,22.304079352632698,8.098239212525593,1372.1712954223997,2025-11-26T02:40:16
l_bracket,vertical_tip,58,19.98380932714992,13.70324790961508,39.801916293606254,16.64572839464542,1289.9895408942584,2025-11-26T02:40:16
l_bracket,vertical_tip,59,21.863676147840224,66.84011578115452,44.17923469714336,20.674704863585024,1091.3382926063248,2025-11-26T02:40:16
l_bracket,vertical_tip,60,11.289787879478352,11.334631716896437,95.0,5.0,1456.7993985475775,2025-11-26T02:40:16
l_bracket,vertical_tip,61,54.18790273256966,19.189639298161197,89.66282400627861,10.790604628977857,1589.7983685720858,2025-11-26T02:40:16
l_bracket,vertical_tip,62,67.74845733509171,9.672430622177547,6.909351682632287,14.891260183475087,1391.7193076678946,2025-11-26T02:40:16
l_bracket,vertical_tip,63,5.0,5.0,10.312664945518907,21.422695059164344,1333.4440488265097,2025-11-26T02:40:16
l_bracket,vertical_tip,64,53.72868395647294,19.837395973169613,9.893119961862507,53.7521512442713,1148.9129355215541,2025-11-26T02:40:17
l_bracket,vertical_tip,65,9.24383045841175,34.63374175421645,37.112784357092245,10.3131529865788,1154.3052785831217,2025-11-26T02:40:17
l_bracket,vertical_tip,66,7.853943577574979,39.67748933961444,68.15168443285704,10.301380703852663,1241.4088238354425,2025-11-26T02:40:17
l_bracket,vertical_tip,67,73.43056125440836,9.574353330549757,5.0,52.47952266749836,1268.2746668874254,2025-11-26T02:40:17
l_bracket,vertical_tip,68,7.331051938027322,20.945313033991642,31.12951753447586,5.0,1279.8643758964945,2025-11-26T02:40:17
l_bracket,vertical_tip,69,55.577982186949846,5.0,9.382962188381077,18.743497085270523,1315.371940483707,2025-11-26T02:40:17
l_bracket,vertical_tip,70,11.334299996161084,49.404724182909334,49.78361966969196,5.0,1140.0175385282191,2025-11-26T02:40:17
l_bracket,vertical_tip,71,81.72304954269207,10.01476006738517,5.0,52.799314474123314,1292.2054710685832,2025-11-26T02:40:17
l_bracket,vertical_tip,72,11.503009834313705,38.537581187086076,24.26721085015886,72.20504887337485,1017.6057013466715,2025-11-26T02:40:17
l_bracket,vertical_tip,73,24.11373787242679,7.145880024811313,92.84495303468472,5.0,1456.906376061616,2025-11-26T02:40:17
l_bracket,vertical_tip,74,16.377906061832164,50.6209978010602,5.0,9.048955712737428,1135.257677275933,2025-11-26T02:40:17
l_bracket,vertical_tip,75,19.047018177079227,48.53620157912455,7.853151341590986,7.261813293491115,1139.7618425973014,2025-11-26T02:40:17
l_bracket,vertical_tip,76,5.0,82.93221933902927,38.84762315594832,22.48526981827011,1094.3162876413694,2025-11-26T02:40:17
l_bracket,vertical_tip,77,24.11645992041543,45.77697911232279,9.262138752112914,41.39867144773475,1117.4188903438053,2025-11-26T02:40:17
l_bracket,vertical_tip,78,8.757329460990327,21.209835845012435,72.7418139688822,5.0,1344.4964650751929,2025-11-26T02:40:17
l_bracket,vertical_tip,79,15.468946402616407,39.454578300414475,5.882684169036423,69.25700894812252,1006.5416841236514,2025-11-26T02:40:17
l_bracket,vertical_tip,80,49.028979286656835,10.162796871382485,87.7448703119852,12.491247327268468,1558.242816926543,2025-11-26T02:40:17
l_bracket,vertical_tip,81,23.644671048536527,12.807411460504149,18.2555937146744,51.160903234286216,1047.421419883186,2025-11-26T02:40:17
l_bracket,vertical_tip,82,5.0,39.07474195008132,35.16840584823846,5.578454631757884,1161.712125420474,2025-11-26T02:40:17
l_bracket,vertical_tip,83,24.011525937133243,18.376902213147297,83.07120283877352,23.498434483253046,1348.4593380359013,2025-11-26T02:40:17
l_bracket,vertical_tip,84,27.376559594236927,22.597359212156732,28.92323686194087,5.0,1269.3640139157105,2025-11-26T02:40:17
l_bracket,vertical_tip,85,55.105716544017746,10.389022268281117,14.36095913583262,80.28061970841239,1209.1276896532167,2025-11-26T02:40:17
l_bracket,vertical_tip,86,5.0,29.84563165181775,10.312351545521913,86.06966118977257,1050.0699583625099,2025-11-26T02:40:17
l_bracket,vertical_tip,87,6.655487466207333,9.173615076104547,10.509314748056747,14.765040272746877,1360.8445036362666,2025-11-26T02:40:17
l_bracket,vertical_tip,88,5.0,73.19052593703171,11.50634301152298,5.0,1129.8372476825473,2025-11-26T02:40:17
l_bracket,vertical_tip,89,5.101526281879543,10.008670180059037,8.76504458833568,5.121774393744771,1431.2802097062136,2025-11-26T02:40:17
l_bracket,vertical_tip,90,5.0,37.26636249172866,76.00996663224888,5.0,1300.0225492612285,2025-11-26T02:40:17
l_bracket,vertical_tip,91,38.145052073919295,12.13989455806283,15.335756871466376,23.270591385769873,1222.3610730165717,2025-11-26T02:40:17
l_bracket,vertical_tip,92,21.86474256565056,90.93767264266599,10.917386355849029,38.4425149184938,1040.6152182781666,2025-11-26T02:40:17
l_bracket,vertical_tip,93,52.810280819980115,22.41041823155386,8.484370197875895,69.3968732462374,1155.5096977441187,2025-11-26T02:40:17
l_bracket,vertical_tip,94,21.249181383368715,76.37910486707946,48.1286868684601,24.80523238111459,1147.8409490095264,2025-11-26T02:40:17
l_bracket,vertical_tip,95,49.27299345633911,23.80027068414533,21.543272258162965,19.77507297580774,1270.2089959324603,2025-11-26T02:40:17
l_bracket,vertical_tip,96,5.0,92.59798871970035,8.190592771247807,88.55975506576965,1351.7986665858018,2025-11-26T02:40:17
l_bracket,vertical_tip,97,33.86416722354071,7.502737216731859,12.703971262079161,6.721134471546697,1367.0786963869282,2025-11-26T02:40:17
l_bracket,vertical_tip,98,22.1489379577164,53.42524889845812,5.0,24.374944175882728,1100.8690958593788,2025-11-26T02:40:17
l_bracket,vertical_tip,99,24.556775572886664,63.40334318309368,93.08106653426596,15.515481780220464,1330.3218888855204,2025-11-26T02:40:17
l_bracket,vertical_tip,100,65.744264353893,24.21163251228063,27.289581915684668,5.0,1442.6994483551327,2025-11-26T02:40:17
l_bracket,vertical_tip,101,13.018386558429807,67.36511678106389,9.832935528661292,7.128281189037966,1080.0287864884579,2025-11-26T02:40:17
l_bracket,vertical_tip,102,68.27005828781488,20.346157813681774,90.04777463015125,5.0,1682.821717864274,2025-11-26T02:40:17
l_bracket,vertical_tip,103,5.257131900321355,9.646380126012966,51.22040700133594,22.016057376479797,1387.6878914572105,2025-11-26T02:40:17
l_bracket,vertical_tip,104,14.116122893711525,42.62729681868598,6.692876587893309,59.27797801498018,1069.749764873417,2025-11-26T02:40:17
l_bracket,vertical_tip,105,69.48159814083226,23.81193839867011,39.23710565180614,21.795542508625942,1418.5857746555519,2025-11-26T02:40:17
l_bracket,vertical_tip,106,15.08020170763768,26.536696969689054,40.036252485116485,12.648845513213486,1198.8644147870532,2025-11-26T02:40:17
l_bracket,vertical_tip,107,11.04574831974281,18.60504337187261,62.30720529224902,5.288246768882482,1323.8835172196932,2025-11-26T02:40:17
l_bracket,vertical_tip,108,16.4155783544249,5.0,8.71958810218128,58.07766881321405,1086.5142950062955,2025-11-26T02:40:17
l_bracket,vertical_tip,109,5.0,21.78901500287964,7.033461047506762,25.985430017680944,1263.605533757658,2025-11-26T02:40:17
l_bracket,vertical_tip,110,24.518039477853243,9.800781647679901,41.60892875190454,15.114878791832243,1333.278177313521,2025-11-26T02:40:18
l_bracket,vertical_tip,111,5.82119750077984,73.15025922300589,22.446144304934744,12.774041057975548,1021.7245960520145,2025-11-26T02:40:18
l_bracket,vertical_tip,112,13.348725910801656,52.47735389010055,55.63369442327524,23.418236346616638,1160.2233507970332,2025-11-26T02:40:18
l_bracket,vertical_tip,113,15.321538703204872,14.071095771982666,5.0,33.56421143629704,1201.48488693168,2025-11-26T02:40:18
l_bracket,vertical_tip,114,13.8627822928163,49.561449870679255,5.0,41.301085038817995,1123.0134486182344,2025-11-26T02:40:18
l_bracket,vertical_tip,115,87.23476456721362,5.0,5.0,36.14188661925664,1329.6762690104913,2025-11-26T02:40:18
l_bracket,vertical_tip,116,34.40269660295452,5.0,9.48940680485373,13.456596617848216,1332.6528853285092,2025-11-26T02:40:18
l_bracket,vertical_tip,117,17.594095360383704,14.61739997234137,45.24995361655535,5.0,1315.614198685617,2025-11-26T02:40:18
l_bracket,vertical_tip,118,46.9016618244245,22.392088547301903,56.1166141388255,8.339372300730336,1473.4166015397195,2025-11-26T02:40:18
l_bracket,vertical_tip,119,15.005759909316064,13.22160944027495,16.942189146325642,69.09933515660174,1011.61810756354,2025-11-26T02:40:18
l_bracket,vertical_tip,120,44.55201698035349,19.50675630064359,23.587319969845794,49.31807057533069,1129.6667270493613,2025-11-26T02:40:18
l_bracket,vertical_tip,121,85.04731346313025,7.501501171230457,55.222283813900106,24.661110725408875,1600.8979612073717,2025-11-26T02:40:18
l_bracket,vertical_tip,122,19.222398383316037,43.68218909584864,19.190916653301166,36.06197037457506,1093.8328678023606,2025-11-26T02:40:18
l_bracket,vertical_tip,123,5.0,23.40413950461801,44.47660014651393,5.0,1279.3898835542432,2025-11-26T02:40:18
l_bracket,vertical_tip,124,93.72168740791919,24.635969476898286,16.45894207746432,6.0885791604126105,1484.3932616539616,2025-11-26T02:40:18
l_bracket,vertical_tip,125,22.762734714332407,44.09704718343899,10.181006568038242,5.0,1168.8900128778707,2025-11-26T02:40:18
l_bracket,vertical_tip,126,60.7150675662681,18.13450965134038,88.65410190902116,15.183925732802889,1638.7601471023534,2025-11-26T02:40:18
l_bracket,vertical_tip,127,8.777406365586582,5.0,8.823533062022392,5.0,1448.3377911845353,2025-11-26T02:40:18
l_bracket,vertical_tip,128,85.6653863470458,9.86438981968073,17.89615398574896,94.2933182272012,1454.0640523563955,2025-11-26T02:40:18
l_bracket,vertical_tip,129,71.31291638489299,11.335175875951043,6.3090857627620345,7.480119430407367,1472.1248398050607,2025-11-26T02:40:18
l_bracket,vertical_tip,130,24.131597263666965,57.994184826490724,21.9626936620564,54.776689059784786,1140.295991982119,2025-11-26T02:40:18
l_bracket,vertical_tip,131,20.215795293119697,19.82864678504288,5.0,24.589466620851315,1224.9591087482352,2025-11-26T02:40:18
l_bracket,vertical_tip,132,9.63713354672281,93.60703254571727,91.18095012379123,14.150880044426406,1458.751813661628,2025-11-26T02:40:18
l_bracket,vertical_tip,133,53.82573085666442,14.458244139177006,18.931925290991025,95.0,1324.147447748595,2025-11-26T02:40:18
l_bracket,vertical_tip,134,23.940757454179334,38.217388991122036,66.92807532219676,17.49756279000548,1233.2063160934174,2025-11-26T02:40:18
l_bracket,vertical_tip,135,7.381310379868921,18.631471546054424,19.103387463226024,40.49334557615707,1147.1964177435912,2025-11-26T02:40:18
l_bracket,vertical_tip,136,11.568650812430919,36.31274444805332,13.866805689450995,76.26637164243326,972.4394905015157,2025-11-26T02:40:18
l_bracket,vertical_tip,137,14.51027076116873,95.0,26.07632832944613,23.74724165849202,1073.1461732808025,2025-11-26T02:40:18
l_bracket,vertical_tip,138,5.0,24.409588456213704,18.07061170145789,29.93063561944924,1193.3086081547006,2025-11-26T02:40:18
l_bracket,vertical_tip,139,5.0,80.53060569375224,20.829755114693615,44.2322207552194,1019.4861640841717,2025-11-26T02:40:18
l_bracket,vertical_tip,140,73.3379709331803,23.358030829561375,85.78124264208114,14.354821978800182,1701.2213191004857,2025-11-26T02:40:18
l_bracket,vertical_tip,141,65.90383704264993,5.0,12.298211727699416,78.41063390444931,1264.4386456186785,2025-11-26T02:40:18
l_bracket,vertical_tip,142,26.977806726216546,13.459764918717344,24.88851873437073,25.935050409089566,1211.3973555891114,2025-11-26T02:40:18
l_bracket,vertical_tip,143,7.4463797727658765,5.0,16.85122235384464,13.166444437038582,1364.4463285548286,2025-11-26T02:40:18
l_bracket,vertical_tip,144,23.911574971150596,33.21921611489631,10.16190867076292,20.226660174399925,1173.5988148423503,2025-11-26T02:40:18
l_bracket,vertical_tip,145,8.650033971593519,22.804613392346955,11.540071056189882,6.4704125786041065,1302.88877009791,2025-11-26T02:40:18
l_bracket,vertical_tip,146,5.0,48.85761810118172,12.701568118816192,45.58400849223363,1127.0447935321718,2025-11-26T02:40:18
l_bracket,vertical_tip,147,85.73413648945989,9.61330257645885,7.513017115551018,77.92665495704844,1334.4411090125252,2025-11-26T02:40:18
l_bracket,vertical_tip,148,46.55496506092342,8.977096922366684,19.41820194075347,61.853307518456276,1112.2898757117978,2025-11-26T02:40:18
l_bracket,vertical_tip,149,5.0,75.51199389498606,13.675439093296376,34.38803035376261,984.1025352787948,2025-11-26T02:40:18
l_bracket,vertical_tip,150,31.392030548393144,21.35901215725263,19.676811207032497,55.86437576088481,1023.4689406575144,2025-11-26T02:40:18
l_bracket,vertical_tip,151,14.031413249779762,67.79266418858592,5.0,5.0,1127.0598654060377,2025-11-26T02:40:18
l_bracket,vertical_tip,152,76.36038135121346,15.59731722330014,21.745362729716412,73.6864393077279,1298.1931659755037,2025-11-26T02:40:18
l_bracket,vertical_tip,153,16.057167032922575,84.6256315897965,14.071104251701849,30.74696319899939,978.0062264921231,2025-11-26T02:40:18
l_bracket,vertical_tip,154,18.82555859096342,5.0,22.14125403086521,71.6039232996992,1091.3682265430666,2025-11-26T02:40:18
l_bracket,vertical_tip,155,83.20462235712665,6.741049703126278,64.26156548745003,8.87226239735417,1658.2256962941267,2025-11-26T02:40:18
l_bracket,vertical_tip,156,72.21953311221124,16.356248975708127,21.72068727652151,89.63325526278159,1386.7744339886153,2025-11-26T02:40:18
l_bracket,vertical_tip,157,19.440514176260383,95.0,30.6211793534219,14.077930870373534,1155.4215660829943,2025-11-26T02:40:18
l_bracket,vertical_tip,158,5.0,12.31797567246633,75.41812195024728,14.72939067527999,1450.5000346460356,2025-11-26T02:40:18
l_bracket,vertical_tip,159,15.602783769042855,83.57686241935114,93.6789811511479,19.853946083236117,1372.6900657213966,2025-11-26T02:40:18
l_bracket,vertical_tip,160,14.046723830030167,52.12239725070511,21.55557863910802,20.93275869868798,1022.3433499528464,2025-11-26T02:40:18
l_bracket,vertical_tip,161,48.89145354039164,5.0,20.363184966466996,76.34700535983721,1179.9350288307492,2025-11-26T02:40:18
l_bracket,vertical_tip,162,21.403107616819362,18.01155629997281,5.0,67.27285639693751,995.3185338779265,2025-11-26T02:40:18
l_bracket,vertical_tip,163,8.4485648731568,6.663624139608126,12.261995509673884,10.237931620353846,1391.4161728545603,2025-11-26T02:40:18
l_bracket,vertical_tip,164,24.325631918741873,18.58709864758048,5.0,69.79055244246786,990.1110545103348,2025-11-26T02:40:18
l_bracket,vertical_tip,165,16.420676589994308,7.493302226018694,91.44080575115339,5.0,1465.1290473997792,2025-11-26T02:40:18
l_bracket,vertical_tip,166,59.22863164331211,5.0,53.080551435229005,7.427735483120928,1564.2813038709453,2025-11-26T02:40:18
l_bracket,vertical_tip,167,18.397119996457146,5.0,69.15563596967209,5.424263570940813,1443.0418308071314,2025-11-26T02:40:18
l_bracket,vertical_tip,168,6.556578646369543,90.10187326191183,5.0,90.50100319012988,1354.49626797298,2025-11-26T02:40:18
l_bracket,vertical_tip,169,9.64276238779837,49.37322523948397,94.43126633787283,22.485254209011114,1288.1133682223763,2025-11-26T02:40:18
l_bracket,vertical_tip,170,93.98894621028653,13.48661063698327,6.567790456247247,23.48334716968687,1388.3153578803742,2025-11-26T02:40:18
l_bracket,vertical_tip,171,6.57477657446695,21.53310323298603,5.0,5.0,1354.0120452119015,2025-11-26T02:40:18
l_bracket,vertical_tip,172,11.879402795521077,56.78245783524416,5.0,34.883100271894186,1081.9791997135342,2025-11-26T02:40:18
l_bracket,vertical_tip,173,24.283225790996976,21.21580962146612,51.99702682757141,17.712594262049908,1272.7388661584473,2025-11-26T02:40:18
l_bracket,vertical_tip,174,22.778183302307692,8.435234475770903,35.36761129181383,19.77655286884672,1301.2156041815688,2025-11-26T02:40:18
l_bracket,vertical_tip,175,5.0,88.7474628189675,5.984904425729281,45.61712066572898,1081.3841277808492,2025-11-26T02:40:19
l_bracket,vertical_tip,176,5.942507768779165,85.36974488622613,95.0,5.663234950135437,1408.567307536354,2025-11-26T02:40:19
l_bracket,vertical_tip,177,13.304037584726014,35.87647407617334,93.5216145965752,10.696875421449937,1283.2317622329087,2025-11-26T02:40:19
l_bracket,vertical_tip,178,95.0,18.066025963283614,5.0,15.084530575058336,1468.5876053499499,2025-11-26T02:40:19
l_bracket,vertical_tip,179,18.118214902560954,12.635175941402398,11.665787775913717,32.016258037339405,1179.815353859986,2025-11-26T02:40:19
l_bracket,vertical_tip,180,21.686448674278807,90.21162135385687,10.434627043700573,6.940406895616357,1212.3277767593204,2025-11-26T02:40:19
l_bracket,vertical_tip,181,6.829085092151788,19.742005734545586,78.91299914789273,11.670361650087703,1383.0175233063449,2025-11-26T02:40:19
l_bracket,vertical_tip,182,19.208214788595257,36.73358481610411,5.764898384896666,15.629355696333679,1179.4238181924975,2025-11-26T02:40:19
l_bracket,vertical_tip,183,23.1327423385288,6.636287360740018,23.999618494581256,20.823005769831937,1267.9194556455477,2025-11-26T02:40:19
l_bracket,vertical_tip,184,6.93775799812959,18.198009097700613,30.014309142378437,16.547973286067176,1259.3387953800996,2025-11-26T02:40:19
l_bracket,vertical_tip,185,17.97413068345921,74.64534973582211,55.47835133227912,20.203425234470245,1184.5577192975527,2025-11-26T02:40:19
l_bracket,vertical_tip,186,16.846520225385316,95.0,16.767748312738263,5.03655855385996,1230.6048909959297,2025-11-26T02:40:19
l_bracket,vertical_tip,187,16.948800007899568,26.219112385360475,22.470980342899843,8.443447770961265,1217.0026838153485,2025-11-26T02:40:19
l_bracket,vertical_tip,188,8.864297897378037,45.73238615438093,22.17474036085528,95.0,1089.6990173058239,2025-11-26T02:40:19
l_bracket,vertical_tip,189,18.001449697151656,70.88857082583189,89.4000390999107,11.886189187127943,1301.2869005240007,2025-11-26T02:40:19
l_bracket,vertical_tip,190,9.51187380263102,5.0,12.150403223386153,48.14682651555107,1141.2270624368584,2025-11-26T02:40:19
l_bracket,vertical_tip,191,5.0,44.47569482213814,24.82107654685158,12.599242956461353,1105.7210890803956,2025-11-26T02:40:19
l_bracket,vertical_tip,192,12.14163351824582,40.73089111595776,41.81576864993302,22.77740500020431,1121.872686148883,2025-11-26T02:40:19
l_bracket,vertical_tip,193,95.0,8.930388627239772,69.45519899768782,13.111222515246457,1686.2708475868942,2025-11-26T02:40:19
l_bracket,vertical_tip,194,20.423854538895004,39.95985365324803,55.221234117645565,9.628541777078425,1175.4642129541649,2025-11-26T02:40:19
l_bracket,vertical_tip,195,14.418534344321788,17.38625968962937,52.187466066065454,21.89857619588912,1294.546944953719,2025-11-26T02:40:19
l_bracket,vertical_tip,196,23.883346476744315,73.84420011043578,95.0,17.259992009808688,1354.6897878754914,2025-11-26T02:40:19
l_bracket,vertical_tip,197,16.875493569440923,51.64364135231514,38.18620320053168,24.927301798741354,1066.126695432776,2025-11-26T02:40:19
l_bracket,vertical_tip,198,34.04943789039867,5.0,5.967637714361818,11.760878414756547,1357.6510869276458,2025-11-26T02:40:19
l_bracket,vertical_tip,199,7.620095414233663,94.10668993809776,9.919514973259357,52.358657711577685,1101.827810068484,2025-11-26T02:40:19
l_bracket,vertical_tip,200,17.7702587070919,30.310557516679857,57.20436817548888,8.02680675481427,1211.625241502314,2025-11-26T02:40:19
