epoch,loss,val_loss
0,1.091109275817871,0.5829446315765381
1,1.0525093078613281,0.5564913749694824
2,1.0174217224121094,0.5313215255737305
3,0.9852566719055176,0.5076737403869629
4,0.9543458819389343,0.48485255241394043
5,0.9244845509529114,0.4621504247188568
6,0.8955766558647156,0.43926844000816345
7,0.8673220872879028,0.4166450500488281
8,0.8393203616142273,0.394180029630661
9,0.8111945986747742,0.3723240792751312
10,0.7841328978538513,0.350959837436676
11,0.7573122382164001,0.3295600414276123
12,0.7300662994384766,0.30800342559814453
13,0.7024660110473633,0.2864682078361511
14,0.6745784878730774,0.2651972770690918
15,0.6464471817016602,0.24444690346717834
16,0.6181963682174683,0.22429940104484558
17,0.5894773602485657,0.2049635648727417
18,0.5607158541679382,0.18667742609977722
19,0.5319160223007202,0.16951826214790344
20,0.5032747983932495,0.15383842587471008
21,0.4748268127441406,0.13980446755886078
22,0.44661274552345276,0.12766137719154358
23,0.41884222626686096,0.11763148009777069
24,0.3916327655315399,0.10985343158245087
25,0.36514630913734436,0.10446541011333466
26,0.3395109176635742,0.10163380205631256
27,0.31488165259361267,0.10142707824707031
28,0.29150456190109253,0.10380895435810089
29,0.2694680094718933,0.10868148505687714
30,0.24867331981658936,0.11584766209125519
31,0.2294040024280548,0.12523598968982697
32,0.21182814240455627,0.13645659387111664
33,0.19596335291862488,0.14903199672698975
34,0.18179520964622498,0.16237671673297882
35,0.169296994805336,0.17572256922721863
36,0.1583632379770279,0.1883109211921692
37,0.1486983746290207,0.1993628889322281
38,0.14007794857025146,0.20832863450050354
39,0.13235831260681152,0.21479888260364532
40,0.1254570037126541,0.21848204731941223
41,0.11932698637247086,0.21922509372234344
42,0.11367986351251602,0.21714048087596893
43,0.10854589939117432,0.21258015930652618
44,0.10366567224264145,0.20589427649974823
45,0.09898166358470917,0.19745416939258575
46,0.0944720208644867,0.18766264617443085
47,0.0900367870926857,0.17700114846229553
48,0.08554476499557495,0.16574768722057343
49,0.08090364933013916,0.1541755497455597
50,0.07619444280862808,0.142579585313797
51,0.0715980976819992,0.13116592168807983
52,0.06717477738857269,0.12027259171009064
53,0.06303168833255768,0.11005175113677979
54,0.05916711688041687,0.10058040916919708
55,0.05558200553059578,0.09197534620761871
56,0.052275825291872025,0.08426783978939056
57,0.049278076738119125,0.07741983979940414
58,0.04659222811460495,0.07142793387174606
59,0.04411342740058899,0.06623703241348267
60,0.04179142788052559,0.06178031116724014
61,0.03952202945947647,0.05799062177538872
62,0.0373535081744194,0.05482010170817375
63,0.03534208983182907,0.05221141129732132
64,0.03353968262672424,0.05009988695383072
65,0.0319049097597599,0.048429276794195175
66,0.03045009635388851,0.0471363291144371
67,0.02916298247873783,0.04616384208202362
68,0.028021300211548805,0.04546009376645088
69,0.026963790878653526,0.044981151819229126
70,0.026021679863333702,0.0447063222527504
71,0.025180542841553688,0.04460090026259422
72,0.024425044655799866,0.04462814703583717
73,0.02376498468220234,0.04473907873034477
74,0.023208007216453552,0.044874876737594604
75,0.022734742611646652,0.044978003948926926
76,0.022312229499220848,0.04499499127268791
77,0.021916519850492477,0.04489097744226456
78,0.02155301347374916,0.04464540630578995
79,0.021202050149440765,0.044255711138248444
80,0.02087760902941227,0.04373421519994736
81,0.02055717073380947,0.04312237724661827
82,0.02023359015583992,0.042461588978767395
83,0.019927332177758217,0.041791804134845734
84,0.019639048725366592,0.04115380346775055
85,0.019365567713975906,0.04058023914694786
86,0.019099995493888855,0.04008631780743599
87,0.018830759450793266,0.039698317646980286
88,0.01855490915477276,0.03942342847585678
89,0.018274996429681778,0.039266861975193024
90,0.018002890050411224,0.03921366110444069
91,0.01772954687476158,0.039254043251276016
92,0.01745869219303131,0.03936823084950447
93,0.017186349257826805,0.03953268751502037
94,0.016907399520277977,0.03975978121161461
95,0.016645118594169617,0.040056679397821426
96,0.016390684992074966,0.040410466492176056
97,0.01613570749759674,0.04082623869180679
98,0.015874695032835007,0.04129617661237717
99,0.015608526766300201,0.04181212559342384
100,0.015349561348557472,0.04234061762690544
101,0.01509547233581543,0.04286711663007736
102,0.014846320264041424,0.043376531451940536
103,0.014602096751332283,0.04379710927605629
104,0.014366010203957558,0.0439908392727375
105,0.014134365133941174,0.04414890334010124
106,0.01390867494046688,0.04426487907767296
107,0.013691456988453865,0.044323407113552094
108,0.013473855331540108,0.04431326687335968
109,0.013251842930912971,0.044276706874370575
110,0.013055731542408466,0.04425670951604843
111,0.012876495718955994,0.044261958450078964
112,0.01269657351076603,0.044301483780145645
113,0.0125157805159688,0.0443783700466156
114,0.01233918871730566,0.04449547454714775
115,0.012164891697466373,0.044644150882959366
116,0.011993328109383583,0.04480168968439102
117,0.011827738024294376,0.04497716948390007
118,0.011663842014968395,0.04516235366463661
119,0.011499155312776566,0.04535727947950363
120,0.011334280483424664,0.04555888473987579
121,0.011170288547873497,0.04576307535171509
122,0.011007076129317284,0.04597751051187515
123,0.010844665579497814,0.046193696558475494
124,0.010684408247470856,0.04639614373445511
125,0.010529027320444584,0.046595681458711624
126,0.010377015918493271,0.046795740723609924
127,0.010224847123026848,0.047000981867313385
128,0.010075895115733147,0.04720462113618851
129,0.009927651844918728,0.0473940446972847
130,0.009781396016478539,0.04756489396095276
131,0.009638940915465355,0.047720130532979965
132,0.009504416957497597,0.04784456640481949
133,0.009372244589030743,0.04794970527291298
134,0.009238863363862038,0.048033926635980606
135,0.009104710072278976,0.04809001088142395
136,0.008973339572548866,0.04811429977416992
137,0.008839858695864677,0.048110149800777435
138,0.008709023706614971,0.04810018092393875
139,0.008581345900893211,0.048095449805259705
140,0.008456469513475895,0.048101723194122314
141,0.008333690464496613,0.04812488704919815
142,0.008214304223656654,0.04818354919552803
143,0.008096667006611824,0.048264749348163605
144,0.007981130853295326,0.048345018178224564
145,0.007869215682148933,0.048422884196043015
146,0.007761555258184671,0.04850844293832779
147,0.007656007073819637,0.04859333857893944
148,0.007555755786597729,0.048696085810661316
149,0.007457701023668051,0.04880833253264427
150,0.0073633999563753605,0.04891561344265938
151,0.0072722421027719975,0.04900093376636505
152,0.007185053080320358,0.04905392974615097
153,0.007099958602339029,0.0490807369351387
154,0.007017457392066717,0.04907574504613876
155,0.006937371101230383,0.049044910818338394
156,0.006858543958514929,0.04898945987224579
157,0.006781294941902161,0.048917293548583984
158,0.006708592176437378,0.04883139207959175
159,0.006635543890297413,0.048740141093730927
160,0.006563832052052021,0.048643168061971664
161,0.006494282279163599,0.048539187759160995
162,0.006426097359508276,0.04842829704284668
163,0.006359227932989597,0.04831421375274658
164,0.006292977835983038,0.04819253459572792
165,0.006229027174413204,0.048067741096019745
166,0.006166837178170681,0.047942593693733215
167,0.006105891428887844,0.04781769961118698
168,0.006046992260962725,0.04766525328159332
169,0.0059898169711232185,0.04751136153936386
170,0.005935242399573326,0.04735642299056053
171,0.005882279947400093,0.04720906913280487
172,0.005831374321132898,0.04707030579447746
173,0.005781459156423807,0.046929650008678436
174,0.005733235273510218,0.046796463429927826
175,0.0056853946298360825,0.04665617272257805
176,0.00563861895352602,0.04650535434484482
177,0.005592753179371357,0.046344876289367676
178,0.00554710254073143,0.04617834836244583
179,0.005501872859895229,0.04600975289940834
180,0.0054574450477957726,0.045852988958358765
181,0.005413464270532131,0.045700497925281525
182,0.005370108876377344,0.0455513522028923
183,0.0053275153040885925,0.04539620876312256
184,0.005285797640681267,0.045232053846120834
185,0.005245652515441179,0.04506049305200577
186,0.005206194240599871,0.04488523304462433
187,0.005167265888303518,0.04470505192875862
188,0.005129068158566952,0.044519148766994476
189,0.005092025734484196,0.04433298110961914
190,0.005055700428783894,0.04415286332368851
191,0.005019988864660263,0.043981488794088364
192,0.00498479837551713,0.043816886842250824
193,0.004950173199176788,0.04366060346364975
194,0.004916032776236534,0.04350125044584274
195,0.004882938228547573,0.043334268033504486
196,0.004850449971854687,0.04315776377916336
197,0.004818352404981852,0.0429723784327507
198,0.004786744713783264,0.04277285188436508
199,0.0047556255012750626,0.042560745030641556
200,0.004725263454020023,0.04234006255865097
201,0.004695722367614508,0.042117759585380554
202,0.00466653099283576,0.04189430549740791
203,0.0046378327533602715,0.04167528823018074
204,0.004609524272382259,0.04145677760243416
205,0.00458169262856245,0.041238248348236084
206,0.00455425214022398,0.041020020842552185
207,0.004527089651674032,0.04080691933631897
208,0.004500589333474636,0.04059440642595291
209,0.00447405781596899,0.040375445038080215
210,0.004448088351637125,0.0401482880115509
211,0.004422440659254789,0.03991616144776344
212,0.00439715851098299,0.039687640964984894
213,0.004372295457869768,0.03947358950972557
214,0.004347654990851879,0.03926145285367966
215,0.004323485307395458,0.03905067220330238
216,0.004299643915146589,0.03884081169962883
217,0.00427612429484725,0.038631923496723175
218,0.004252932034432888,0.03842634707689285
219,0.0042300475761294365,0.03822212666273117
220,0.004207478370517492,0.038018107414245605
221,0.004185306373983622,0.03781541436910629
222,0.004163260105997324,0.03761406987905502
223,0.004141601733863354,0.03740871697664261
224,0.004120355471968651,0.03719848021864891
225,0.004099365323781967,0.03698570653796196
226,0.004078608937561512,0.03677403926849365
227,0.004058098886162043,0.03656738996505737
228,0.004037872422486544,0.03637057542800903
229,0.004017796367406845,0.0361812487244606
230,0.0039980728179216385,0.03599925711750984
231,0.003978407476097345,0.0358198806643486
232,0.003959070425480604,0.03563997149467468
233,0.003940120805054903,0.03545752912759781
234,0.003921343944966793,0.03527218475937843
235,0.0039028141181916,0.03508881479501724
236,0.003884320380166173,0.034902479499578476
237,0.003866147715598345,0.03471404314041138
238,0.0038482248783111572,0.03452513739466667
239,0.0038304526824504137,0.03433581441640854
240,0.0038128886371850967,0.03415229171514511
241,0.0037953578867018223,0.03397019952535629
242,0.0037780129350721836,0.03378859907388687
243,0.003760797204449773,0.03360675275325775
244,0.0037436906713992357,0.03342438116669655
245,0.00372681999579072,0.033241935074329376
246,0.0037102331407368183,0.033062003552913666
247,0.0036937228869646788,0.03288227692246437
248,0.0036774910986423492,0.03270285576581955
249,0.00366138550452888,0.032521285116672516
250,0.003645380260422826,0.03233847767114639
251,0.003629489568993449,0.032150737941265106
252,0.0036138922441750765,0.03196277469396591
253,0.003598656039685011,0.03177589178085327
254,0.0035837318282574415,0.03159357234835625
255,0.003568953601643443,0.03141218423843384
256,0.0035543814301490784,0.031232500448822975
257,0.0035399727057665586,0.03105691634118557
258,0.0035256545525044203,0.030881736427545547
259,0.003511415095999837,0.030707210302352905
260,0.003497252706438303,0.030534276738762856
261,0.003483223496004939,0.030366387218236923
262,0.003469206392765045,0.030199715867638588
